,localhour,air1,air2,air3,furnace1,furnace2,waterheater1,total_thermal_load
463,2014-06-29 08:00:00-05,12749.283333333336,4175.216666666666,4800.699999999999,1084.533333333333,624.25,843.1333333333331,24277.116666666658
464,2014-06-30 08:00:00-05,11782.133333333331,5769.099999999999,4639.199999999999,1043.6666666666667,836.9833333333332,430.88333333333327,24501.96666666666
465,2014-07-01 08:00:00-05,10894.233333333332,4926.7,4847.333333333333,1070.1666666666665,719.0333333333334,838.3833333333333,23295.85
466,2014-07-02 08:00:00-05,11773.6,2392.6,5517.566666666665,1202.9166666666665,415.09999999999997,433.51666666666654,21735.300000000003
467,2014-07-03 08:00:00-05,11580.616666666667,4717.449999999998,4074.916666666666,928.5166666666667,764.8833333333332,823.3666666666666,22889.749999999996
468,2014-07-04 08:00:00-05,10058.33333333333,1224.6333333333332,2938.3166666666657,720.4166666666667,291.8166666666666,741.7333333333333,15975.249999999998
469,2014-07-05 08:00:00-05,9829.516666666665,2598.166666666666,3204.7,772.6999999999998,475.9,515.7333333333332,17396.716666666667
470,2014-07-06 08:00:00-05,10992.783333333331,2243.7999999999997,3783.566666666666,882.0999999999997,397.9499999999999,857.6666666666665,19157.86666666666
471,2014-07-07 08:00:00-05,12357.68333333333,4979.183333333333,5132.949999999999,1134.65,728.0,440.68333333333334,24773.149999999998
472,2014-07-08 08:00:00-05,14493.55,3683.4666666666667,5429.316666666665,1181.9833333333331,568.0666666666666,429.8333333333333,25786.21666666666
473,2014-07-09 08:00:00-05,13492.816666666666,4619.733333333333,5459.049999999998,1181.7833333333333,663.0833333333333,817.5,26233.966666666667
474,2014-07-10 08:00:00-05,12130.466666666669,3739.383333333333,4232.9333333333325,966.0333333333334,585.6500000000002,866.1833333333333,22520.649999999998
475,2014-07-11 08:00:00-05,10057.55,2628.95,3216.8666666666663,773.983333333333,447.66666666666663,414.5833333333333,17539.599999999995
476,2014-07-12 08:00:00-05,12331.55,3915.5499999999997,5830.7,1275.1999999999998,595.8999999999999,854.6499999999999,24803.549999999996
477,2014-07-13 08:00:00-05,14342.533333333333,6237.733333333333,15772.949999999997,3217.1499999999996,844.4333333333332,1782.5833333333333,42197.38333333333
478,2014-07-14 08:00:00-05,16387.866666666665,5290.233333333333,12907.083333333332,2683.916666666666,732.6666666666665,1519.5333333333333,39521.299999999996
479,2014-07-15 08:00:00-05,9150.916666666664,2415.1666666666665,7311.433333333333,1632.8666666666659,445.79999999999984,3714.4166666666665,24670.600000000006
480,2014-07-16 08:00:00-05,11285.083333333332,3194.65,9576.599999999999,2049.5,535.45,1822.1,28463.383333333324
481,2014-07-17 08:00:00-05,9255.166666666666,4399.433333333333,8394.25,1928.2166666666667,720.3666666666668,2548.666666666666,27246.1
482,2014-07-18 08:00:00-05,2766.9666666666662,2609.3666666666663,3456.116666666666,893.0999999999999,508.59999999999997,3887.6166666666663,14121.766666666666
483,2014-07-19 08:00:00-05,7422.583333333333,0.55,7073.0999999999985,1628.4833333333331,116.33333333333331,2304.7166666666662,18545.766666666666
484,2014-07-20 08:00:00-05,14389.033333333333,503.7666666666666,3395.8833333333323,785.5166666666665,178.16666666666663,345.2,19597.566666666662
485,2014-07-21 08:00:00-05,16156.666666666664,3830.6833333333334,6064.133333333334,1292.0499999999995,579.5166666666663,838.8166666666666,28761.866666666665
486,2014-07-22 08:00:00-05,13909.666666666664,5705.133333333331,5476.4333333333325,1203.5,838.5666666666666,439.85,27573.149999999998
487,2014-07-23 08:00:00-05,14639.816666666664,4898.7666666666655,5386.483333333333,1174.6666666666665,739.6833333333332,429.51666666666665,27268.933333333334
488,2014-07-24 08:00:00-05,13335.5,3516.75,5296.933333333333,1196.6166666666666,552.0333333333333,868.3666666666666,24766.199999999997
489,2014-07-25 08:00:00-05,15747.533333333333,5259.15,6640.683333333332,1416.933333333333,744.4999999999999,432.0,30240.799999999992
490,2014-07-26 08:00:00-05,17151.899999999998,5567.083333333332,6773.033333333334,1436.7666666666667,763.0666666666665,444.11666666666656,32135.966666666667
491,2014-07-27 08:00:00-05,7737.233333333334,0.18333333333333335,7093.9,1488.8166666666662,115.96666666666667,862.333333333333,17298.43333333333
492,2014-07-28 08:00:00-05,11479.416666666668,1423.4166666666665,7132.500000000001,1490.2333333333333,279.4833333333333,446.9833333333333,22252.033333333333
493,2014-07-29 08:00:00-05,10120.833333333332,1395.6833333333332,5992.466666666665,1294.683333333333,283.1,431.15,19517.916666666668
494,2014-07-30 08:00:00-05,9373.283333333335,953.9666666666665,5597.466666666666,1221.3833333333332,226.76666666666662,853.3833333333333,18226.249999999996
495,2014-07-31 08:00:00-05,8290.366666666665,907.1166666666664,4950.899999999999,1107.0166666666664,226.98333333333335,410.2333333333333,15892.616666666667
496,2014-08-01 08:00:00-05,5693.066666666666,0.0,3690.266666666666,876.3666666666667,117.51666666666665,867.5333333333333,11244.749999999996
497,2014-08-02 08:00:00-05,2843.933333333333,0.0,2052.9666666666667,551.7833333333332,118.80000000000001,863.4666666666665,6430.95
498,2014-08-03 08:00:00-05,6627.916666666666,0.0,4030.2166666666662,925.4499999999999,117.09999999999998,430.5833333333333,12131.266666666661
499,2014-08-04 08:00:00-05,8222.183333333332,443.95,4812.4333333333325,1080.9666666666667,172.23333333333332,831.4833333333333,15563.25
500,2014-08-05 08:00:00-05,11084.183333333332,1439.6833333333334,6494.133333333333,1365.533333333333,281.21666666666664,439.4166666666666,21104.166666666664
501,2014-08-06 08:00:00-05,11487.283333333331,1895.7666666666664,6750.116666666664,1423.1833333333334,336.39999999999986,423.0333333333333,22315.783333333336
502,2014-08-07 08:00:00-05,12797.816666666664,2972.0999999999995,8242.133333333331,1664.1333333333332,445.45,434.2666666666666,26555.899999999994
503,2014-08-08 08:00:00-05,19134.066666666666,13580.483333333334,8354.366666666665,1687.1833333333334,1726.2333333333333,855.3333333333334,45337.666666666664
504,2014-08-09 08:00:00-05,20161.05,5156.849999999999,8366.216666666665,1723.9499999999998,712.8999999999997,417.1666666666666,36538.13333333333
505,2014-08-10 08:00:00-05,22314.283333333336,4341.866666666666,8712.416666666664,1770.8999999999996,618.1333333333333,439.09999999999997,38196.7
506,2014-08-11 08:00:00-05,12534.7,4277.783333333332,4541.049999999999,1013.1666666666666,720.0166666666665,816.0833333333333,23902.8
507,2014-08-12 08:00:00-05,14012.766666666666,4553.633333333332,6472.649999999999,1336.8999999999996,656.2500000000002,429.4333333333333,27461.633333333328
508,2014-08-13 08:00:00-05,12419.133333333333,4202.783333333333,5607.099999999999,1198.7333333333331,631.4166666666665,798.4999999999999,24857.66666666666
509,2014-08-14 08:00:00-05,14812.949999999999,5951.183333333332,8148.633333333332,1690.633333333333,834.0666666666666,431.25,31868.716666666664
510,2014-08-15 08:00:00-05,9740.416666666666,446.3833333333333,9099.733333333332,1895.0333333333328,170.99999999999994,829.0666666666666,22181.633333333324
511,2014-08-16 08:00:00-05,13673.983333333335,2977.2833333333338,10432.449999999999,2097.8499999999995,443.38333333333327,426.48333333333335,30051.433333333338
512,2014-08-17 08:00:00-05,19618.266666666674,7080.983333333333,8648.533333333335,1814.9666666666667,940.1499999999996,436.95,38539.85
513,2014-08-18 08:00:00-05,15822.199999999997,8939.416666666666,9167.449999999997,1897.9166666666663,1172.5666666666673,838.5166666666665,37838.066666666666
514,2014-08-19 08:00:00-05,14767.650000000001,4176.483333333333,6859.833333333333,1517.7666666666667,620.9499999999999,443.34999999999997,28386.033333333326
515,2014-08-20 08:00:00-05,17467.35,7051.883333333333,9353.883333333335,1925.4666666666662,951.0833333333333,834.5166666666667,37584.18333333333
516,2014-08-21 08:00:00-05,17827.183333333338,5994.133333333332,5793.616666666667,1245.4999999999998,810.5999999999999,412.91666666666663,32083.949999999993
517,2014-08-22 08:00:00-05,18405.233333333337,7211.766666666665,6741.466666666665,1371.7833333333335,939.8666666666664,872.1166666666664,35542.23333333333
518,2014-08-23 08:00:00-05,8475.133333333333,2647.4333333333334,6384.9,1317.0500000000002,424.19999999999993,420.2833333333333,19669.0
519,2014-08-24 08:00:00-05,20180.86666666667,7972.1833333333325,6612.650000000001,1366.3166666666664,1035.4333333333332,426.5,37593.950000000004
520,2014-08-25 08:00:00-05,18398.666666666664,8026.249999999999,7203.533333333331,1443.9666666666662,1038.3999999999999,820.0333333333331,36930.85
521,2014-08-26 08:00:00-05,16963.13333333333,2676.5499999999997,5671.199999999998,1201.5166666666667,458.48333333333323,419.5333333333333,27390.41666666666
522,2014-08-27 08:00:00-05,16262.283333333333,5650.199999999999,5512.616666666667,1157.033333333333,795.3166666666664,858.0166666666667,30235.466666666667
523,2014-08-28 08:00:00-05,13853.649999999996,3372.35,4520.9333333333325,995.9666666666664,546.3499999999998,437.2,23726.450000000004
524,2014-08-29 08:00:00-05,11091.066666666666,5448.9,3749.033333333333,854.8333333333334,835.1333333333334,821.3999999999999,22800.366666666665
525,2014-08-30 08:00:00-05,8782.033333333333,10880.83333333333,4104.066666666667,911.6999999999999,1449.6499999999999,420.2333333333333,26548.51666666666
526,2014-08-31 08:00:00-05,13960.116666666665,5822.316666666666,4351.566666666667,955.883333333333,817.2333333333331,766.433333333333,26673.55
527,2014-09-01 08:00:00-05,17782.28333333333,3787.7499999999995,4949.666666666666,1057.7499999999998,568.3666666666666,399.7333333333333,28545.55
528,2014-09-02 08:00:00-05,13688.233333333332,4035.6000000000004,4486.916666666666,991.0999999999999,629.4499999999997,788.5499999999998,24619.85
529,2014-09-03 08:00:00-05,12866.983333333334,4279.116666666667,4521.433333333332,985.7499999999999,639.0666666666666,787.9999999999998,24080.349999999995
530,2014-09-04 08:00:00-05,9365.016666666665,3897.2833333333324,1979.533333333333,535.0,650.633333333333,810.9499999999998,17238.416666666664
531,2014-09-05 08:00:00-05,10683.966666666665,4435.616666666666,3968.2499999999995,884.433333333333,695.3166666666665,411.33333333333326,21078.916666666664
532,2014-09-06 08:00:00-05,13570.716666666667,4528.116666666667,4806.749999999999,1034.9833333333331,650.4,826.7999999999998,25417.76666666667
533,2014-09-07 08:00:00-05,9585.250000000002,1604.5499999999997,1904.9999999999998,515.6833333333333,334.9333333333332,804.6499999999999,14750.066666666666
534,2014-09-08 08:00:00-05,13535.316666666664,4092.916666666666,3854.366666666666,869.883333333333,638.0333333333333,404.4666666666665,23394.983333333334
535,2014-09-09 08:00:00-05,14976.5,2320.5999999999995,4754.583333333335,1035.5333333333333,390.0666666666666,806.4833333333331,24283.76666666667
536,2014-09-10 08:00:00-05,15462.516666666665,2697.0333333333333,5603.199999999999,1179.6333333333332,416.2666666666665,413.0666666666666,25771.71666666666
537,2014-09-11 08:00:00-05,15993.199999999999,5464.583333333333,5938.500000000001,1239.483333333333,769.7333333333332,797.0333333333333,30202.533333333326
538,2014-09-12 08:00:00-05,5054.316666666666,3719.216666666666,2711.85,655.9333333333333,592.9333333333333,773.2166666666665,13507.466666666665
539,2014-09-13 08:00:00-05,0.15000000000000002,0.5666666666666667,1.7333333333333332,120.69999999999999,119.95,1153.0333333333333,1396.1333333333334
540,2014-09-14 08:00:00-05,0.05,0.21666666666666665,1.6500000000000001,120.56666666666666,119.71666666666667,1167.083333333333,1409.283333333333
541,2014-09-15 08:00:00-05,7156.949999999999,0.6500000000000001,339.26666666666665,190.21666666666667,116.23333333333333,406.34999999999997,8209.666666666666
542,2014-09-16 08:00:00-05,9653.116666666663,2263.6166666666663,2492.3666666666663,603.9333333333334,436.2333333333333,793.0,16242.266666666665
543,2014-09-17 08:00:00-05,10052.43333333333,3022.516666666666,2429.033333333333,607.1333333333333,519.9833333333332,800.4166666666665,17431.51666666667
544,2014-09-18 08:00:00-05,8075.650000000001,2542.95,1041.9666666666665,334.95,477.4666666666666,811.9499999999998,13284.933333333334
545,2014-09-19 08:00:00-05,0.05,0.06666666666666665,1.1,120.08333333333333,119.78333333333333,771.9499999999998,1013.0333333333333
546,2014-09-20 08:00:00-05,1953.8166666666666,0.0,629.5833333333333,252.19999999999996,118.91666666666666,807.6833333333332,3762.2
547,2014-09-21 08:00:00-05,10988.283333333331,3839.933333333333,2075.233333333333,534.8000000000001,634.8666666666667,828.2499999999998,18901.36666666667
548,2014-09-22 08:00:00-05,8170.549999999999,3610.3499999999995,1793.2999999999997,481.8333333333333,604.85,395.81666666666655,15056.699999999999
549,2014-09-23 08:00:00-05,1717.65,0.2,656.7666666666667,258.66666666666663,118.78333333333335,1218.783333333333,3970.8499999999995
550,2014-09-24 08:00:00-05,0.2,0.5166666666666666,209.16666666666669,165.45000000000002,119.98333333333333,793.0999999999999,1288.4166666666663
551,2014-09-25 08:00:00-05,2868.0333333333333,388.96666666666664,1.15,120.16666666666666,174.28333333333333,791.8,4344.4
552,2014-09-26 08:00:00-05,5625.016666666666,1135.9166666666665,1.2,119.98333333333332,279.6166666666666,837.5833333333333,7999.316666666666
553,2014-09-27 08:00:00-05,345.9833333333333,0.26666666666666666,1.15,120.18333333333332,119.5,798.5999999999999,1385.6833333333332
554,2014-09-28 08:00:00-05,4209.049999999999,855.6333333333333,230.48333333333332,167.73333333333335,226.80000000000004,788.0833333333333,6477.783333333334
555,2014-09-29 08:00:00-05,5183.049999999999,605.2666666666665,1537.333333333333,436.3666666666666,197.95,813.5666666666666,8773.533333333333
556,2014-09-30 08:00:00-05,7764.533333333332,789.2666666666665,1513.5166666666664,428.96666666666664,224.26666666666662,807.6999999999998,11528.249999999998
557,2014-10-01 08:00:00-05,10351.033333333335,2929.6833333333325,2869.75,687.6333333333332,500.18333333333334,810.8499999999999,18149.133333333335
558,2014-10-02 08:00:00-05,8877.716666666667,1818.8999999999996,3039.216666666666,720.1666666666666,348.66666666666663,813.8999999999999,15618.56666666667
559,2014-10-03 08:00:00-05,0.16666666666666666,1.8166666666666667,984.3499999999997,331.51666666666665,119.98333333333333,795.5833333333333,2233.416666666666
560,2014-10-04 08:00:00-05,0.0,0.4666666666666667,1.6,120.23333333333332,119.98333333333333,1168.1666666666665,1410.4499999999998
561,2014-10-05 08:00:00-05,3308.6999999999994,0.5166666666666666,164.06666666666666,155.58333333333334,118.33333333333333,802.45,4549.65
562,2014-10-06 08:00:00-05,6317.533333333333,1815.8499999999997,1517.7499999999995,440.5666666666667,372.8833333333333,777.1833333333333,11241.766666666665
563,2014-10-07 08:00:00-05,9393.866666666669,2509.733333333333,2975.833333333333,711.05,441.3666666666666,398.95000000000005,16430.800000000003
564,2014-10-08 08:00:00-05,10968.816666666668,2049.5,2552.4999999999995,640.1333333333332,387.03333333333336,837.5999999999999,17435.583333333325
565,2014-10-09 08:00:00-05,9275.666666666666,1322.2,2403.416666666666,615.4833333333332,294.48333333333323,823.4,14734.650000000001
566,2014-10-10 08:00:00-05,11522.95,3979.666666666666,2541.7999999999997,633.6333333333332,647.4166666666669,804.3833333333332,20129.850000000002
567,2014-10-11 08:00:00-05,0.2,0.6166666666666667,1.8833333333333333,120.31666666666666,120.06666666666668,1179.9666666666665,1423.0499999999997
568,2014-10-12 08:00:00-05,364.15,0.44999999999999996,1.6,120.31666666666666,119.73333333333333,1115.9666666666665,1722.2166666666665
569,2014-10-13 08:00:00-05,0.0,0.4,1.7000000000000002,120.21666666666665,119.91666666666667,1188.9166666666665,1431.1499999999999
570,2014-10-14 08:00:00-05,0.1,0.95,1.75,120.06666666666666,119.95,1180.9666666666665,1423.783333333333
571,2014-10-15 08:00:00-05,0.3166666666666667,1.3666666666666667,1.1,120.2,120.01666666666667,770.7499999999999,1013.7499999999999
572,2014-10-16 08:00:00-05,0.05,0.45,1.2,120.11666666666665,119.86666666666667,797.9000000000001,1039.5833333333333
573,2014-10-17 08:00:00-05,0.05,0.31666666666666665,582.0333333333332,244.45000000000002,119.71666666666667,1185.35,2131.9166666666665
574,2014-10-18 08:00:00-05,4059.483333333333,348.65,105.13333333333334,142.85,169.68333333333334,783.3333333333333,5609.133333333333
575,2014-10-19 08:00:00-05,4754.383333333332,4069.233333333332,1.1,120.16666666666666,711.9499999999997,770.9333333333333,10427.766666666663
576,2014-10-20 08:00:00-05,0.0,401.99999999999994,1.7000000000000002,120.21666666666667,175.28333333333333,1174.75,1873.9499999999998
577,2014-10-21 08:00:00-05,0.05,0.25,1.1,120.10000000000001,119.93333333333334,763.9333333333333,1005.3666666666666
578,2014-10-22 08:00:00-05,0.0,0.25,1.6,120.31666666666666,119.83333333333334,1148.4666666666665,1390.4666666666665
579,2014-10-23 08:00:00-05,0.2,1.6666666666666665,1.1,120.11666666666666,119.91666666666667,794.4833333333333,1037.4833333333333
580,2014-10-24 08:00:00-05,0.0,0.5,116.4333333333333,145.01666666666665,119.86666666666666,786.0499999999998,1167.8666666666668
581,2014-10-25 08:00:00-05,0.05,0.46666666666666673,799.5666666666664,287.0833333333333,119.66666666666667,1203.3166666666666,2410.1499999999996
582,2014-10-26 08:00:00-05,0.05,0.6333333333333333,734.7166666666665,278.38333333333327,119.7,777.0166666666667,1910.4999999999995
583,2014-10-27 08:00:00-05,0.05,0.4,464.1833333333332,218.96666666666667,119.91666666666667,794.9333333333333,1598.4499999999996
584,2014-10-28 08:00:00-05,0.05,0.6,1.75,120.29999999999998,119.10000000000001,1169.8333333333333,1411.6333333333334
585,2014-10-29 08:00:00-05,0.2,0.5166666666666667,1.1,120.13333333333333,119.96666666666667,791.3166666666666,1033.2333333333333
586,2014-10-30 08:00:00-05,0.30000000000000004,0.45,1.9000000000000001,120.19999999999999,119.68333333333334,1171.8999999999999,1414.4333333333332
587,2014-10-31 08:00:00-05,0.3,179.21666666666664,1.8,120.13333333333333,197.23333333333335,1157.05,1655.7333333333333
588,2014-11-01 08:00:00-05,0.05,0.7333333333333334,1.9166666666666667,120.25,120.16666666666666,1172.8166666666666,1415.9333333333332
589,2014-11-02 07:00:00-06,0.05,0.16666666666666669,1.8333333333333335,120.18333333333332,119.9,1173.1833333333332,1415.3166666666666
590,2014-11-03 07:00:00-06,0.0,0.7833333333333333,1.75,120.26666666666665,120.06666666666666,1177.0333333333333,1419.8999999999996
591,2014-11-04 07:00:00-06,0.05,0.4,2.0666666666666664,120.18333333333332,119.76666666666667,1192.7,1435.1666666666667
592,2014-11-05 07:00:00-06,0.0,0.2333333333333333,2.2,120.05,119.91666666666667,1149.4499999999998,1391.85
593,2014-11-06 07:00:00-06,0.15,0.2,2.883333333333333,120.43333333333332,120.0,1514.3999999999996,1758.0666666666664
594,2014-11-07 07:00:00-06,0.0,0.15,2.966666666666667,120.35,119.85000000000001,1536.3999999999996,1779.7166666666665
595,2014-11-08 07:00:00-06,1.0,1.7833333333333332,1.8833333333333333,120.23333333333333,120.26666666666667,1174.3499999999997,1419.5166666666664
596,2014-11-09 07:00:00-06,0.3333333333333333,0.36666666666666664,2.033333333333333,120.18333333333334,119.91666666666667,1175.5166666666664,1418.3499999999997
597,2014-11-10 07:00:00-06,0.0,0.4333333333333333,1.6500000000000001,120.25,119.93333333333334,1136.2166666666667,1378.4833333333333
598,2014-11-11 07:00:00-06,1.5666666666666667,2.5,2.833333333333333,120.3,754.4333333333332,1554.7166666666667,2436.35
599,2014-11-12 07:00:00-06,0.5833333333333333,1.0833333333333333,2.8,120.08333333333331,1180.4499999999998,1516.7166666666665,2821.7166666666662
600,2014-11-13 07:00:00-06,0.5,1.0,3.65,120.05,3414.6166666666672,1895.9999999999995,5435.816666666666
601,2014-11-14 07:00:00-06,0.3,0.9166666666666666,3.6333333333333337,120.11666666666666,2853.3499999999995,1890.3833333333328,4868.699999999999
602,2014-11-15 07:00:00-06,0.15,0.4,2.783333333333333,120.16666666666666,1920.833333333333,1477.333333333333,3521.6666666666665
603,2014-11-16 07:00:00-06,0.45,1.1833333333333331,3.6,120.01666666666665,2223.033333333333,1881.4666666666662,4229.749999999999
604,2014-11-17 07:00:00-06,0.1,0.8333333333333334,2.8833333333333333,120.2333333333333,2232.25,1511.25,3867.5499999999997
605,2014-11-18 07:00:00-06,0.0,0.8666666666666666,3.5,120.53333333333333,2147.2666666666664,1895.9666666666667,4168.133333333332
606,2014-11-19 07:00:00-06,1.65,2.4833333333333334,1.9666666666666668,120.23333333333332,1265.4499999999998,1149.1333333333332,2540.916666666666
607,2014-11-20 07:00:00-06,0.0,0.6333333333333333,2.05,120.08333333333333,651.6166666666664,1124.8999999999999,1899.283333333333
608,2014-11-21 07:00:00-06,0.05,0.6666666666666667,2.033333333333333,120.2,150.75,1178.1499999999999,1451.8499999999997
609,2014-11-22 07:00:00-06,0.25,0.5833333333333333,2.5833333333333335,120.26666666666668,120.01666666666668,1542.0833333333333,1785.7833333333333
610,2014-11-23 07:00:00-06,0.25,0.9166666666666666,2.066666666666667,120.25,212.71666666666664,1185.4833333333331,1521.6833333333332
611,2014-11-24 07:00:00-06,0.05,0.25,2.8,120.38333333333333,628.9499999999998,1516.1666666666663,2268.5999999999995
612,2014-11-25 07:00:00-06,0.25,0.5166666666666666,2.95,120.28333333333333,1334.0166666666664,1533.8166666666666,2991.833333333333
613,2014-11-26 07:00:00-06,1.2333333333333334,1.7999999999999998,2.066666666666667,119.88333333333331,840.4999999999999,1147.7999999999997,2113.283333333333
614,2014-11-27 07:00:00-06,1.0666666666666667,2.05,2.6833333333333336,120.35,896.3499999999999,1527.6666666666665,2550.166666666666
615,2014-11-28 07:00:00-06,0.3333333333333333,0.6833333333333333,1.8333333333333335,119.91666666666667,764.05,1173.2166666666667,2060.0333333333333
616,2014-11-29 07:00:00-06,0.0,0.43333333333333335,1.9499999999999997,120.18333333333334,289.96666666666664,1194.9499999999998,1607.4833333333333
617,2014-11-30 07:00:00-06,1.1833333333333333,2.2333333333333334,1.45,120.23333333333333,120.11666666666667,1001.5999999999998,1246.8166666666666
618,2014-12-01 07:00:00-06,0.1,0.1333333333333333,3.35,120.48333333333333,763.5666666666666,1772.233333333333,2659.8666666666663
619,2014-12-02 07:00:00-06,0.1,0.1333333333333333,2.9333333333333336,120.03333333333332,2154.4333333333334,1509.5833333333333,3787.216666666666
620,2014-12-03 07:00:00-06,0.31666666666666665,0.7,2.783333333333333,120.3,909.0166666666665,1502.25,2535.3666666666663
621,2014-12-04 07:00:00-06,0.05,1.0166666666666666,2.0166666666666666,120.2,403.96666666666664,1150.4999999999998,1677.75
622,2014-12-05 07:00:00-06,0.0,0.9666666666666667,2.0,120.18333333333334,119.93333333333334,1204.3833333333332,1447.4666666666665
623,2014-12-06 07:00:00-06,0.0,0.45,2.0666666666666664,120.16666666666666,266.6166666666666,1164.1666666666663,1553.4666666666665
624,2014-12-07 07:00:00-06,0.5,2.3,3.033333333333333,120.06666666666668,1153.6833333333332,1553.9833333333331,2833.566666666666
625,2014-12-08 07:00:00-06,1.383333333333333,3.033333333333333,2.8,120.3,506.8999999999999,1546.083333333333,2180.4999999999995
626,2014-12-09 07:00:00-06,1.2,1.6833333333333331,2.0666666666666664,120.35,1043.05,1160.2666666666667,2328.616666666666
627,2014-12-10 07:00:00-06,0.5166666666666666,1.2833333333333332,2.6333333333333337,120.24999999999999,783.3999999999999,1541.9333333333332,2450.0166666666664
628,2014-12-11 07:00:00-06,0.6333333333333333,1.0999999999999999,2.0166666666666666,120.38333333333333,322.38333333333327,1196.7166666666667,1643.2333333333331
629,2014-12-12 07:00:00-06,0.45,1.45,1.9333333333333331,120.16666666666667,347.20000000000005,1199.3999999999999,1670.5999999999995
630,2014-12-13 07:00:00-06,0.1,0.35,1.8666666666666667,119.9,359.03333333333336,1144.85,1626.0999999999997
631,2014-12-14 07:00:00-06,0.0,0.05,1.8333333333333335,120.08333333333333,119.93333333333334,1182.9666666666665,1424.8666666666666
632,2014-12-15 07:00:00-06,0.4,0.5166666666666667,2.3666666666666667,120.14999999999999,167.81666666666666,1448.2666666666664,1739.5166666666664
633,2014-12-16 07:00:00-06,0.8166666666666667,1.2166666666666666,2.2333333333333334,120.21666666666665,650.4166666666665,1303.9833333333331,2078.883333333333
634,2014-12-17 07:00:00-06,0.26666666666666666,0.4666666666666666,3.0833333333333326,120.43333333333334,1413.833333333333,1558.733333333333,3096.816666666666
635,2014-12-18 07:00:00-06,0.05,0.11666666666666668,2.9,120.4,1243.0666666666664,1495.4833333333333,2862.0166666666664
636,2014-12-19 07:00:00-06,0.5,1.1833333333333333,2.9499999999999997,120.24999999999999,1067.2999999999997,1518.4833333333333,2710.666666666666
637,2014-12-20 07:00:00-06,2.4833333333333334,3.433333333333333,2.916666666666667,119.64999999999999,1246.6666666666663,1508.9666666666662,2884.1166666666663
638,2014-12-21 07:00:00-06,0.7500000000000001,1.0333333333333332,2.9,120.28333333333332,730.8333333333334,1512.2666666666664,2368.0666666666657
639,2014-12-22 07:00:00-06,1.3166666666666667,3.616666666666667,1.9999999999999998,119.86666666666666,150.35,1173.5333333333333,1450.6833333333332
640,2014-12-23 07:00:00-06,1.3833333333333333,6.249999999999999,3.5666666666666664,4741.383333333333,665.7499999999998,1969.6666666666663,7388.0
641,2014-12-24 07:00:00-06,0.3,7.133333333333333,9.866666666666665,7489.15,1080.1333333333332,4987.133333333333,13573.716666666665
642,2014-12-25 07:00:00-06,0.6333333333333333,3.0,8.016666666666666,2527.266666666667,589.1166666666666,4327.983333333334,7456.016666666667
643,2014-12-26 07:00:00-06,0.15000000000000002,2.816666666666667,5.916666666666666,121.51666666666667,289.65,3621.1666666666656,4041.216666666666
644,2014-12-27 07:00:00-06,0.7333333333333334,2.4,7.949999999999999,1582.2333333333331,762.2833333333333,4288.349999999999,6643.949999999999
645,2014-12-28 07:00:00-06,1.2000000000000002,16.0,3.666666666666667,19189.45,2755.7666666666664,1914.5166666666664,23880.6
646,2014-12-29 07:00:00-06,1.1333333333333333,5.366666666666666,2.3,2993.683333333333,992.7166666666665,1198.3666666666666,5193.566666666666
647,2014-12-30 07:00:00-06,3.033333333333333,11.466666666666667,3.583333333333333,10786.45,1864.7333333333333,1876.5,14545.766666666666
648,2014-12-31 07:00:00-06,1.5499999999999998,15.450000000000001,3.6500000000000004,18677.13333333333,3495.449999999999,1925.1833333333332,24118.416666666664
649,2015-01-01 07:00:00-06,1.0166666666666666,15.95,3.0166666666666666,20513.95,2207.933333333333,1633.9999999999998,24375.866666666665
650,2015-01-02 07:00:00-06,1.05,13.033333333333335,3.466666666666667,15571.366666666665,2470.133333333333,1796.85,19855.899999999998
651,2015-01-03 07:00:00-06,2.05,7.033333333333333,2.7666666666666666,3181.7333333333336,1923.9999999999998,1558.4666666666662,6676.049999999999
652,2015-01-04 07:00:00-06,0.8666666666666667,6.85,3.716666666666667,6750.75,2559.666666666666,1941.616666666666,11263.466666666667
653,2015-01-05 07:00:00-06,0.2,4.7333333333333325,2.9833333333333334,5890.733333333334,2648.7166666666662,1535.9999999999998,10083.366666666667
654,2015-01-06 07:00:00-06,0.95,3.183333333333333,2.9333333333333336,1399.2499999999998,1602.0666666666666,1518.6666666666665,4527.049999999999
655,2015-01-07 07:00:00-06,0.95,8.716666666666667,2.95,9434.616666666667,3108.2499999999995,1612.4666666666662,14167.95
656,2015-01-08 07:00:00-06,0.0,22.583333333333332,3.6833333333333336,28428.283333333333,3082.999999999999,1875.7333333333331,33413.28333333333
657,2015-01-09 07:00:00-06,0.05,16.366666666666664,3.75,22427.716666666667,3800.033333333333,1918.933333333333,28166.849999999995
658,2015-01-10 07:00:00-06,1.25,19.916666666666664,3.716666666666667,24529.949999999997,3380.4666666666662,1914.9999999999998,29850.3
659,2015-01-11 07:00:00-06,0.15000000000000002,5.55,2.966666666666667,7007.533333333332,2451.6333333333328,1524.783333333333,10992.616666666665
660,2015-01-12 07:00:00-06,0.7833333333333333,9.41666666666667,3.8,12118.116666666663,2147.533333333333,1922.5499999999995,16202.2
661,2015-01-13 07:00:00-06,0.23333333333333334,12.25,3.0166666666666666,16363.116666666667,2910.1999999999994,1503.4833333333331,20792.3
