,0,0
0,5863.616666666666,6180.33203125
1,5273.083333333332,6675.2421875
2,5118.283333333333,3760.999755859375
3,7973.116666666666,5669.26611328125
4,8321.466666666665,6339.0322265625
5,10634.699999999997,5892.53173828125
6,11497.383333333331,10163.0625
7,7637.716666666665,9618.572265625
8,6158.616666666667,8194.357421875
9,3489.733333333333,5202.39892578125
10,6015.366666666665,3297.538818359375
11,5902.399999999999,5330.34521484375
12,9321.183333333332,7931.58740234375
13,9522.866666666665,8174.82373046875
14,8248.55,9511.806640625
15,9209.15,7417.83740234375
16,10064.983333333332,6855.5283203125
17,10602.699999999999,8805.4091796875
18,10646.3,8625.5673828125
19,9587.699999999997,9306.5576171875
20,11623.55,8752.6533203125
21,5292.166666666666,9369.32421875
22,5878.849999999999,6332.08642578125
23,5824.366666666667,6058.1328125
24,7098.75,10468.4931640625
25,7008.766666666665,11988.4326171875
26,6639.0,8524.6748046875
27,8264.55,7171.48388671875
28,8084.799999999998,5714.41455078125
29,9596.616666666667,5389.10205078125
30,8649.283333333333,5237.51611328125
31,9819.749999999998,6731.154296875
32,9808.266666666666,7204.26123046875
33,10178.55,6517.63427734375
34,9208.366666666665,6756.28369140625
35,5435.083333333333,6651.80126953125
36,5925.983333333332,4622.9033203125
37,4517.299999999999,10337.234375
38,5240.266666666666,9649.2763671875
39,3603.7999999999997,9566.07421875
40,4117.15,5698.52392578125
41,3288.3833333333323,3172.55126953125
42,4943.049999999999,3334.389404296875
43,3537.5499999999993,5525.212890625
44,6436.449999999999,5198.01611328125
45,4885.616666666666,6398.11767578125
46,5735.883333333333,5840.14599609375
47,9185.099999999999,4445.58935546875
48,8302.133333333333,5557.76806640625
49,6612.883333333333,7221.1875
50,3492.9999999999995,5951.60302734375
51,6058.766666666666,5248.853515625
52,2326.6166666666663,8903.669921875
53,4302.616666666667,7214.33056640625
54,3686.383333333333,1803.4012451171875
55,7714.266666666666,3721.2578125
56,6039.733333333333,6290.87158203125
57,2327.333333333333,3157.12744140625
58,5284.449999999999,1033.352783203125
59,2275.116666666666,3637.70849609375
60,6756.699999999999,2271.94677734375
61,6116.066666666666,5576.93798828125
62,4285.349999999999,8860.1279296875
63,4886.083333333332,4580.53173828125
64,3491.0333333333333,7134.17529296875
65,1484.7999999999997,3409.369140625
66,3876.016666666666,3079.08984375
67,11184.633333333333,4161.1611328125
68,7159.083333333333,7579.15966796875
69,9884.983333333334,8437.2109375
70,15675.966666666667,8300.125
71,18576.033333333333,11120.4912109375
72,15423.366666666667,16523.80859375
73,5227.95,14552.0927734375
74,4112.666666666666,5436.66162109375
75,5015.483333333333,2982.45458984375
76,2803.033333333333,10101.361328125
77,9177.883333333333,7574.23681640625
78,6254.5999999999985,14376.8642578125
79,8250.05,10790.708984375
80,9798.383333333331,6105.50048828125
81,9410.733333333332,10848.7177734375
82,6968.799999999999,15063.689453125
83,9371.316666666668,4972.39404296875
84,7661.233333333334,6544.6435546875
85,1350.0999999999997,9459.6533203125
86,3155.3,2403.925048828125
87,8337.766666666666,4807.02587890625
88,6380.2666666666655,10448.9736328125
89,5010.033333333333,15184.8544921875
90,4985.099999999999,11566.0986328125
91,4443.633333333332,6652.00732421875
92,8764.116666666665,2186.158935546875
93,5713.700000000001,7752.66845703125
94,4058.9666666666662,7468.49072265625
95,9669.383333333331,5242.23193359375
96,5572.216666666666,8648.6982421875
97,8175.166666666665,6841.62841796875
98,16672.466666666664,6004.68017578125
99,28562.949999999997,12335.3994140625
100,13079.2,17474.64453125
101,22464.683333333334,16776.623046875
102,8127.983333333334,7199.18310546875
103,4680.716666666666,7364.85888671875
104,3003.4999999999995,5509.96923828125
105,3943.95,8483.3701171875
106,1289.6499999999999,6140.92236328125
107,655.4499999999999,5354.39208984375
108,6080.783333333333,6273.90478515625
109,4744.883333333333,8761.6494140625
110,5311.6,3389.3544921875
111,9167.016666666666,2452.1904296875
112,3722.683333333333,3901.11767578125
113,6279.333333333333,3834.58203125
114,4735.849999999999,8390.1689453125
115,3374.983333333333,8443.4775390625
116,6099.099999999999,3424.157470703125
117,7431.116666666667,5761.388671875
118,1072.0166666666667,7326.45458984375
119,5113.9333333333325,1756.7073974609375
120,5413.416666666666,637.9371948242188
121,3582.766666666667,6770.0078125
122,1661.883333333333,857.7698974609375
123,7073.233333333334,2531.5859375
124,3616.1499999999996,5599.46142578125
125,5487.483333333333,4389.85107421875
126,2094.4999999999995,8405.6591796875
127,16099.666666666668,2230.7412109375
128,10374.316666666668,7655.66943359375
129,3582.8499999999995,7880.90771484375
130,5922.783333333333,2891.27294921875
131,4915.266666666666,3240.174072265625
132,9320.533333333333,3922.76708984375
133,4185.9333333333325,7878.814453125
134,5319.4333333333325,9378.8623046875
135,7223.699999999999,6533.9638671875
136,7406.716666666665,5532.58642578125
137,3088.6666666666665,5820.85546875
138,1939.4166666666663,7776.28515625
139,3062.5499999999993,5308.92626953125
140,4044.1666666666656,3967.9609375
141,1136.0499999999997,798.2420654296875
142,1946.033333333333,1817.8245849609375
143,8899.633333333333,1454.1458740234375
144,6444.633333333332,7126.501953125
145,5994.466666666665,5457.34521484375
146,6267.133333333332,4208.259765625
147,5971.966666666666,2942.2236328125
148,8831.399999999998,4899.8095703125
149,1877.8333333333333,5377.17578125
150,4364.483333333333,5567.34765625
151,7159.883333333331,5146.71240234375
152,7831.283333333332,5250.50927734375
153,6198.783333333333,3620.838623046875
154,4330.516666666666,1820.3262939453125
155,5719.783333333332,4318.53466796875
156,6913.333333333333,2207.408935546875
157,4386.15,8433.5888671875
158,7347.599999999999,4292.640625
159,4978.666666666666,3383.61962890625
160,5249.833333333332,2818.7666015625
161,6881.399999999999,3489.7275390625
162,6445.116666666666,5923.65283203125
163,1829.1666666666663,6923.0869140625
164,2256.9666666666662,2555.255615234375
165,3419.8,4806.00732421875
166,3761.3666666666663,822.5880126953125
167,5169.9333333333325,5220.4833984375
168,3470.333333333333,7370.41162109375
169,4202.65,3721.990966796875
170,4239.799999999999,4096.4716796875
171,2747.6499999999996,1916.0460205078125
172,4706.833333333332,1488.2374267578125
173,1230.5,1790.4429931640625
174,2015.85,1817.2215576171875
175,1460.2166666666665,2443.981689453125
176,4200.533333333333,2165.391357421875
177,1026.8333333333333,2555.12158203125
178,1542.3,1979.4124755859375
179,1404.7166666666667,2606.84326171875
180,2034.5,729.863525390625
181,3617.1499999999996,1990.054443359375
182,2711.5499999999993,2562.67822265625
183,2491.8999999999996,3645.703125
184,5587.966666666666,670.039306640625
185,4881.116666666666,5373.39501953125
186,5660.099999999999,4334.22802734375
187,5545.466666666665,3377.67041015625
188,4300.583333333333,7486.54443359375
189,5597.033333333333,2741.785888671875
190,5013.866666666666,7318.931640625
191,5034.966666666666,5405.82568359375
192,8518.15,5255.40087890625
193,7927.033333333333,6390.52490234375
194,3264.95,7329.86083984375
195,5280.833333333332,2523.37255859375
196,6421.1833333333325,5017.9921875
197,8041.283333333333,4617.25
198,5679.5999999999985,4364.98974609375
199,7574.883333333332,5318.16455078125
200,5881.866666666665,6646.1142578125
201,5872.449999999999,6330.55908203125
202,5460.383333333332,4809.77197265625
203,7740.633333333331,5545.22021484375
204,7750.066666666666,5037.15380859375
205,3574.516666666666,7629.7802734375
206,2816.7,5240.00244140625
207,5649.1833333333325,1682.8746337890625
208,6582.649999999999,5260.5087890625
209,8727.699999999999,8810.033203125
210,5297.8499999999985,8645.0771484375
211,10364.066666666666,6511.08740234375
212,7292.0166666666655,6816.63818359375
213,5676.366666666666,5291.22021484375
214,4064.2999999999997,1728.9078369140625
215,7749.333333333334,3561.8447265625
216,6720.599999999999,4467.36572265625
217,7414.85,5965.23681640625
218,2988.7999999999993,4369.66552734375
219,5135.1833333333325,5903.23779296875
220,7335.4,4597.13427734375
221,6397.5166666666655,3897.14892578125
222,5343.216666666666,6096.28759765625
223,7289.783333333333,5811.01220703125
224,6449.566666666666,7497.3642578125
225,6273.816666666667,3702.28076171875
226,8364.083333333332,7764.00537109375
227,7275.583333333332,6617.08935546875
228,9595.366666666665,9484.3173828125
229,9905.533333333333,7956.990234375
230,10899.033333333333,7694.12255859375
231,6690.65,5020.580078125
232,5814.916666666666,3877.34716796875
233,1449.2666666666667,2603.9375
234,3103.8999999999996,3238.881591796875
235,3361.1499999999996,3906.98779296875
236,5738.316666666666,3886.610107421875
237,4032.2999999999997,7792.9912109375
238,11555.266666666665,4722.17431640625
239,11089.016666666665,5701.78173828125
240,13096.749999999996,9262.783203125
241,10042.199999999999,12157.6552734375
242,7408.449999999999,10197.498046875
243,8661.55,7898.14013671875
244,8782.8,9458.6201171875
245,8897.183333333334,5090.06005859375
246,11809.216666666665,9022.5595703125
247,11862.199999999999,9721.4833984375
248,6577.466666666666,10076.2080078125
249,8562.9,6551.24755859375
250,6881.999999999999,8490.314453125
251,7778.266666666666,5398.25634765625
252,8521.15,6446.9990234375
253,8820.516666666666,8383.9638671875
254,8641.899999999998,5568.37353515625
