,0,0
0,949.9166666666665,3283.84619140625
1,2035.8499999999995,1604.1611328125
2,745.0833333333333,1487.265625
3,2778.4999999999995,1483.724853515625
4,3931.7166666666662,3178.347900390625
5,2553.3499999999995,3277.8671875
6,2631.0499999999997,1825.312744140625
7,1790.9666666666662,5294.48291015625
8,1590.5333333333333,4835.95947265625
9,1821.5166666666664,4912.58154296875
10,2860.4999999999995,3333.662353515625
11,6908.533333333333,8328.8046875
12,7814.866666666666,6697.19384765625
13,8044.899999999999,688.8972778320312
14,3803.783333333333,2462.42236328125
15,5982.283333333333,3708.123291015625
16,6283.583333333332,0.14577007293701172
17,3218.516666666666,969.3201904296875
18,925.9833333333332,3822.863525390625
19,2475.4666666666667,3839.910888671875
20,1275.8999999999999,2172.183837890625
21,1895.2666666666664,2365.521728515625
22,3499.599999999999,9716.1337890625
23,3074.7666666666664,7364.90087890625
24,2484.083333333333,5864.2548828125
25,4698.5,6828.93408203125
26,8296.583333333334,6877.11083984375
27,7804.333333333333,1329.559814453125
28,6774.6,5369.3134765625
29,7262.4333333333325,3933.47998046875
30,4443.65,3227.29296875
31,2450.2333333333336,1622.39990234375
32,3218.4666666666662,3206.561767578125
33,4774.616666666667,5997.935546875
34,3439.7333333333327,5393.76611328125
35,1115.1666666666665,6196.29541015625
36,2161.883333333333,9528.748046875
37,5146.849999999999,8086.06787109375
38,8177.016666666666,8934.3828125
39,8035.116666666665,5115.39697265625
40,10282.216666666667,9399.4306640625
41,10415.483333333332,8634.0439453125
42,8650.6,7552.865234375
43,3363.9666666666662,6569.8388671875
44,5509.499999999998,6058.5830078125
45,9153.15,7657.73681640625
46,7386.733333333333,6092.43603515625
47,7658.149999999999,8015.18505859375
48,6644.049999999999,5797.08447265625
49,6715.266666666666,7860.62939453125
50,5806.299999999999,10758.4130859375
51,5221.0999999999985,10151.5869140625
52,5307.866666666667,9325.1572265625
53,6546.049999999999,9501.4716796875
54,11554.033333333333,12615.0693359375
55,11319.733333333332,13449.748046875
56,9487.983333333334,13301.8603515625
57,10247.516666666665,12153.7685546875
58,10997.466666666667,14057.763671875
59,15654.216666666665,13892.1728515625
60,13482.3,12706.296875
61,14276.466666666664,14040.296875
62,14923.483333333332,12645.6806640625
63,12681.633333333331,14082.3515625
64,13276.216666666665,14635.6416015625
65,13737.949999999997,14842.3115234375
66,13472.3,13463.8212890625
67,13188.349999999999,12467.341796875
68,14608.899999999998,11376.6083984375
69,15849.899999999998,12565.9931640625
70,12583.383333333333,13152.20703125
71,12817.566666666666,12869.9814453125
72,8188.316666666666,9068.3974609375
73,11562.616666666665,11459.984375
74,12425.666666666664,13011.9677734375
75,14756.133333333331,14807.83203125
76,11108.999999999998,12668.98046875
77,12592.633333333333,13046.4755859375
78,13393.033333333333,16319.3212890625
79,14738.899999999998,14019.8310546875
80,13941.216666666665,14309.8544921875
81,14387.299999999997,17149.22265625
82,18389.666666666664,15139.7158203125
83,15593.516666666665,13686.21875
84,14183.3,15452.0419921875
85,15560.883333333331,16236.9375
86,14731.666666666664,15377.7392578125
87,14909.699999999997,15030.3076171875
88,15689.6,16108.728515625
89,16823.83333333333,15754.1552734375
90,16101.55,14759.5439453125
91,15992.733333333332,16455.146484375
92,15461.749999999998,16809.576171875
93,14845.249999999998,13998.8505859375
94,15067.633333333331,13919.7744140625
95,16238.449999999999,15561.6611328125
96,16468.1,15742.1591796875
97,15569.083333333332,14879.2763671875
98,14675.383333333331,16194.3544921875
99,14952.733333333332,13368.4580078125
100,15329.799999999997,11613.5927734375
101,15271.233333333332,11293.6259765625
102,17387.35,12429.3212890625
103,12696.783333333331,12384.7822265625
104,9580.883333333331,13190.9873046875
105,9657.699999999999,13649.6513671875
106,12355.216666666665,15678.2646484375
107,13016.566666666664,14779.2626953125
108,14675.8,14705.3408203125
109,13417.216666666665,14586.345703125
110,17428.783333333333,16150.7890625
111,17769.333333333332,16156.107421875
