,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23
12,0.0,0.0,0.0,0.0,0.0,0.0,223.76666666666665,0.0,0.0,0.0,210.18333333333328,0.0,10.366666666666667,671.8833333333334,475.16666666666663,135.41666666666666,0.8166666666666667,225.56666666666663,208.53333333333327,84.98333333333333,0.0,0.0,0.0,2.0666666666666664
13,292.51666666666665,0.0,0.0,0.0,0.0,0.0,0.0,103.08333333333331,127.96666666666664,707.0666666666666,216.43333333333328,212.53333333333327,0.0,0.0,0.0,206.65,0.0,240.4333333333333,254.03333333333327,1119.45,182.33333333333331,227.35,0.0,0.0
14,234.61666666666662,0.0,0.0,0.0,0.0,0.0,220.61666666666665,0.0,233.7,0.0,225.86666666666667,0.0,224.0833333333333,0.0,0.0,0.0,0.0,314.05,0.0,0.0,0.0,0.0,0.0,0.0
15,0.0,219.41666666666666,0.0,0.0,0.0,0.0,0.0,228.05,288.7,329.05,144.7833333333333,1434.35,522.6833333333332,461.15,246.71666666666667,0.0,0.0,199.85,0.0,205.38333333333327,0.0,0.0,0.0,0.0
16,0.0,0.0,204.11666666666665,0.0,0.0,0.0,0.0,204.93333333333328,0.0,745.95,211.53333333333327,208.03333333333327,0.0,0.0,0.0,443.4333333333333,436.1666666666665,0.0,0.0,218.9833333333333,0.0,0.0,0.0,0.0
17,199.05,0.0,0.0,0.0,0.0,0.0,0.0,207.5833333333333,274.7166666666666,1255.6833333333332,494.3833333333332,224.36666666666662,205.5,0.0,0.0,216.88333333333327,251.4666666666666,0.0,0.0,0.0,202.65,0.0,0.0,0.0
18,0.0,0.0,0.0,0.0,213.03333333333327,0.0,0.0,0.0,208.78333333333327,0.0,0.0,0.0,0.0,0.0,0.0,238.1,574.1166666666666,509.2833333333332,220.95000000000002,0.0,234.9833333333333,0.0,0.0,0.0
19,0.0,0.0,215.56666666666666,0.0,0.0,0.0,208.05,0.0,0.0,0.0,0.0,224.96666666666664,235.2833333333333,419.01666666666654,291.25,205.05,221.25,0.0,0.0,0.0,207.43333333333328,0.0,0.0,0.0
20,0.0,0.0,0.0,0.0,0.0,207.18333333333328,0.0,0.0,212.41666666666663,0.0,918.8666666666666,879.9666666666666,0.0,221.66666666666666,71.23333333333333,0.7833333333333332,208.36666666666665,305.0,457.45,208.51666666666665,94.35000000000001,0.0,0.0,211.56666666666666
21,0.0,0.0,0.0,0.0,0.0,216.36666666666665,0.0,216.9833333333333,207.66666666666663,0.0,13.466666666666665,72.21666666666665,0.0,148.96666666666664,640.3666666666667,133.14999999999998,274.98333333333323,111.9,199.7,0.0,0.0,0.0,0.0,0.0
22,0.0,213.46666666666664,0.0,0.0,0.0,0.0,860.75,227.2333333333333,0.0,210.41666666666663,0.0,0.0,0.0,199.65,201.93333333333328,31.36666666666666,0.0,416.0333333333333,738.3499999999998,310.65,130.83333333333331,7.683333333333333,12.13333333333333,205.03333333333327
23,0.0,0.0,0.0,0.0,0.0,0.0,196.5,0.0,0.0,218.91666666666663,209.6333333333333,0.0,44.949999999999996,330.55,370.1333333333333,933.9666666666664,592.4499999999999,532.05,155.95000000000002,36.85,264.6499999999999,0.0,0.0,0.0
24,0.0,0.0,226.61666666666667,0.0,0.0,0.0,0.0,0.0,468.7666666666666,896.15,400.13333333333327,0.0,208.5833333333333,779.9666666666666,535.9333333333332,0.0,243.0333333333333,220.9833333333333,0.0,78.39999999999999,33.833333333333336,0.0,0.0,0.0
25,0.0,212.58333333333326,0.0,0.0,0.0,0.0,0.0,221.66666666666666,0.0,0.0,0.0,463.9,750.6500000000001,247.1,269.34999999999997,520.1666666666665,1.6833333333333331,0.0,209.4,230.7166666666666,182.7,120.81666666666665,44.33333333333332,36.516666666666666
26,0.0,0.0,114.23333333333332,268.6333333333333,0.0,0.0,2.1166666666666663,0.0,0.0,0.0,0.0,270.25,0.0,222.71666666666664,72.96666666666665,272.4166666666666,0.0,0.0,0.0,218.54999999999998,214.93333333333328,0.0,0.0,0.0
27,39.31666666666666,31.466666666666665,0.0,0.0,0.0,31.41666666666666,218.03333333333327,401.3833333333333,554.0,609.6666666666667,235.4833333333333,0.0,0.0,0.0,521.5666666666666,469.45,219.4833333333333,159.81666666666666,233.76666666666668,0.0,0.0,0.0,0.0,0.0
28,0.0,0.0,205.85,0.0,0.0,0.0,0.0,0.0,0.0,1085.95,0.0,223.39999999999998,0.0,0.0,254.2,0.0,0.0,446.09999999999997,89.83333333333331,205.25,0.0,0.0,0.0,0.0
29,0.0,0.0,0.0,218.7333333333333,0.0,0.0,0.0,0.0,0.0,208.3333333333333,0.0,0.0,0.0,220.70000000000002,231.9333333333333,266.95000000000005,210.6333333333333,0.0,0.0,0.0,0.0,214.8833333333333,0.0,0.0
30,0.0,0.0,0.0,0.0,0.0,0.0,199.98333333333326,411.11666666666656,393.15,228.26666666666665,0.0,0.0,219.75,0.0,413.0333333333333,539.75,0.0,1.0,445.29999999999995,250.14999999999998,238.45,0.0,0.0,213.48333333333326
31,0.0,0.0,0.0,0.0,0.0,0.0,229.58333333333331,0.0,238.0,0.0,0.0,0.0,0.0,0.0,209.85000000000002,0.0,0.0,674.6166666666667,0.0,222.38333333333327,0.0,0.0,0.0,0.0
32,0.0,0.0,0.0,213.35000000000002,0.0,0.0,0.0,0.0,230.61666666666662,0.0,0.0,0.0,0.0,0.0,0.0,84.9,0.0,0.0,235.25,0.0,0.0,0.0,0.0,0.0
33,0.0,0.0,0.0,221.16666666666666,0.0,0.0,0.0,0.0,237.85,269.9166666666666,798.7666666666667,228.5,0.0,210.66666666666663,0.0,0.0,0.0,0.0,207.18333333333328,0.0,0.0,0.0,0.0,0.0
34,0.0,208.05,0.0,0.0,0.0,0.0,0.0,212.7,0.0,714.5,232.08333333333331,219.75,0.0,0.0,489.5166666666666,219.65,0.0,0.0,212.65,344.48333333333323,0.0,0.0,0.0,0.0
35,0.0,0.0,0.0,0.0,0.0,0.0,210.85000000000002,475.8833333333332,801.35,238.0,1052.1499999999999,208.93333333333328,0.0,220.74999999999994,0.2,0.0,219.9833333333333,1407.8999999999996,318.1833333333333,0.0,0.0,0.0,0.0,0.0
36,0.0,0.0,0.0,0.0,0.0,203.93333333333328,0.0,0.0,0.0,218.28333333333327,0.0,0.0,210.0,0.0,232.6333333333333,236.6166666666666,0.0,552.6,268.8,0.0,215.16666666666666,0.0,0.0,0.0
37,0.0,0.0,0.0,0.0,0.0,213.46666666666664,0.0,76.33333333333333,222.31666666666666,0.0,483.0833333333332,271.95000000000005,102.0,333.15,0.0,0.0,0.0,224.56666666666663,0.0,270.76666666666665,505.5333333333333,0.0,0.0,0.0
38,0.0,0.0,0.0,0.0,0.0,0.0,220.1,0.0,0.0,928.65,12.3,0.0,211.73333333333326,607.8166666666666,6.2,0.0,0.0,607.3333333333331,225.55,0.0,0.0,0.0,224.8,0.0
39,0.0,0.0,0.0,0.0,0.0,0.0,190.16666666666666,17.23333333333333,0.0,0.0,663.2,523.2666666666667,256.1333333333333,230.8833333333333,0.0,312.03333333333325,229.34999999999997,0.0,0.0,778.6833333333332,465.3666666666666,0.0,0.0,230.0333333333333
40,0.0,0.0,0.0,0.0,0.0,0.0,0.0,206.48333333333326,209.60000000000002,0.0,0.0,487.55,701.75,236.4666666666666,95.3,309.6333333333333,202.4333333333333,0.0,0.0,236.11666666666662,7.883333333333333,100.6,211.1666666666666,94.61666666666665
41,0.0,0.0,30.133333333333333,73.91666666666664,0.0,0.0,63.65,235.26666666666662,205.06666666666663,0.0,0.0,947.8666666666664,0.0,365.91666666666663,358.75,93.66666666666663,638.7,246.60000000000002,329.38333333333327,0.0,0.0,0.0,0.0,299.7
42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1333333333333333,546.3166666666666,919.6666666666666,521.8999999999999,228.8833333333333,0.0,0.0,0.0,220.75,0.0,16.53333333333333,0.0,0.0,285.65000000000003,219.91666666666666,0.0,0.0
43,0.0,0.0,0.0,0.0,91.36666666666665,115.65,618.2333333333332,316.1333333333333,224.3,0.0,0.0,0.0,223.43333333333325,0.0,281.2666666666666,237.1166666666666,0.0,240.7166666666666,730.9666666666667,253.2833333333333,0.0,0.0,109.75,97.76666666666664
44,0.0,0.0,0.0,0.0,0.0,0.0,217.03333333333327,0.0,240.9833333333333,602.6833333333332,0.1,213.73333333333326,0.0,0.0,0.0,210.16666666666663,0.4833333333333333,0.0,0.0,0.0,0.0,200.76666666666665,0.0,0.0
45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,211.71666666666664,806.1833333333332,236.35,0.0,225.2833333333333,0.0,0.0,817.2,492.9333333333332,215.01666666666665,0.0,0.0,198.48333333333326,0.0,0.0,0.0,0.0
46,0.0,0.0,0.0,203.3,0.0,0.0,0.0,196.86666666666667,0.0,0.0,0.0,0.0,770.0333333333331,413.6333333333333,0.0,0.0,198.3,0.0,0.0,0.0,0.0,0.0,195.88333333333327,0.0
47,0.0,0.0,0.0,0.0,0.0,0.0,207.55,0.0,442.85,198.88333333333327,796.1166666666666,179.2833333333333,194.70000000000002,0.0,0.0,272.75,0.0,0.0,193.70000000000002,76.35,0.0,0.0,187.95000000000002,0.0
48,0.0,0.0,0.0,0.0,0.0,0.0,190.64999999999998,0.0,0.0,668.9833333333331,401.4,0.0,0.0,214.93333333333328,1.8333333333333333,0.0,207.91666666666663,0.0,0.0,0.0,0.0,191.95000000000002,0.0,0.0
49,0.0,0.0,0.0,0.0,0.0,197.98333333333326,0.0,743.6166666666666,498.2,458.29999999999995,209.93333333333328,42.416666666666664,434.1333333333333,444.5333333333333,196.03333333333327,0.0,0.0,93.3,0.0,0.0,0.0,199.31666666666663,0.0,0.0
50,0.0,0.0,0.0,0.0,0.0,0.0,201.93333333333328,0.0,0.0,0.0,0.0,193.25,0.0,0.0,0.0,203.25,46.1,388.6499999999999,199.98333333333326,0.0,0.0,390.18333333333334,0.0,0.0
51,0.0,0.0,0.0,0.0,0.0,209.2,0.0,235.6333333333333,21.85,521.5499999999998,1077.15,769.1833333333332,30.98333333333333,222.93333333333325,0.0,0.0,0.0,0.0,642.6166666666666,443.08333333333326,198.68333333333328,0.0,0.0,0.0
52,200.81666666666663,0.0,0.0,0.0,0.0,0.0,203.55,350.93333333333334,268.3333333333333,33.71666666666667,767.4666666666665,200.43333333333328,198.16666666666666,0.0,303.46666666666664,387.7166666666665,0.0,641.6833333333332,202.41666666666666,0.0,0.0,0.0,0.0,0.0
53,0.0,213.79999999999998,0.0,0.0,0.0,0.0,190.18333333333328,0.0,0.0,188.51666666666665,62.95,246.43333333333328,10.116666666666665,189.53333333333327,0.0,150.8333333333333,0.0,0.0,0.0,782.8166666666666,0.0,0.0,0.0,0.0
54,191.03333333333327,0.0,0.0,0.0,0.0,0.0,199.78333333333327,206.8333333333333,220.33333333333331,66.98333333333332,0.0,267.3166666666666,645.4,401.88333333333327,0.0,487.4,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
55,0.0,0.0,206.51666666666665,0.0,0.0,0.0,0.0,0.0,750.5333333333331,1098.4499999999998,196.38333333333327,0.0,199.85,0.0,196.63333333333327,0.0,0.0,214.11666666666665,0.0,0.0,0.0,0.0,192.91666666666666,0.0
56,0.0,0.0,0.0,0.0,0.0,193.46666666666664,0.0,0.0,422.31666666666655,288.7,189.81666666666666,189.33333333333326,0.0,188.56666666666666,0.0,0.0,0.0,112.93333333333334,0.0,0.0,0.0,0.0,0.0,193.64999999999998
57,0.0,0.0,0.0,0.0,0.0,0.0,196.9,0.0,205.55,443.40000000000003,393.31666666666655,147.0,0.0,453.3833333333333,0.0,0.0,191.35,186.01666666666665,193.38333333333327,848.05,216.1,197.7,0.0,0.0
58,0.0,0.0,0.0,185.86666666666665,0.0,0.0,237.2166666666666,193.38333333333327,0.0,1105.6666666666667,188.04999999999998,0.0,199.23333333333326,246.6,541.95,220.41666666666666,77.53333333333333,247.21666666666664,0.0,0.0,0.0,23.25,175.7,0.0
59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,205.06666666666663,194.66666666666666,5.266666666666666,178.60000000000002,728.35,0.15,0.0,0.35,192.91666666666666,277.21666666666664,9.616666666666665,0.0,0.0,0.0,0.0,0.0,0.0
60,0.0,0.0,0.0,0.0,0.0,194.5,0.0,201.56666666666663,0.0,183.5,259.18333333333334,64.18333333333332,111.06666666666663,0.0,0.0,308.0166666666666,0.0,0.0,0.0,106.35,190.01666666666665,0.0,0.0,0.0
61,0.0,0.0,0.0,0.0,0.0,0.0,207.86666666666665,0.0,97.33333333333333,155.36666666666665,348.3999999999999,292.8166666666666,120.80000000000001,0.0,0.0,1022.5499999999998,410.4833333333333,0.0,225.76666666666665,234.3,25.45,104.7,0.0,97.85000000000001
62,189.36666666666665,0.0,0.0,79.3,0.0,0.0,60.43333333333332,23.833333333333332,685.8,282.84999999999997,45.016666666666666,46.61666666666666,1058.3166666666668,24.0,442.36666666666656,939.0999999999999,222.05,690.7166666666667,195.55,239.9,337.3,0.0,0.0,0.0
63,0.0,0.0,0.0,0.0,208.23333333333326,0.0,0.0,259.7166666666666,0.0,904.7666666666664,227.73333333333335,101.1,564.1,494.71666666666664,44.033333333333324,88.13333333333333,0.0,1419.8,0.0,0.0,0.0,564.9166666666666,0.0,78.36666666666666
64,259.1166666666666,0.0,0.0,0.0,0.0,85.86666666666665,0.0,196.4833333333333,0.0,0.0,0.0,57.61666666666666,1005.7166666666666,889.8833333333332,213.8833333333333,0.0,0.0,1010.7833333333332,234.61666666666662,99.15,312.5833333333333,629.0166666666667,75.36666666666665,21.366666666666664
65,0.0,0.0,0.0,0.0,96.78333333333332,192.7333333333333,72.85,214.85000000000002,0.0,80.69999999999999,195.70000000000002,0.0,584.05,192.18333333333325,0.0,250.8833333333333,539.1666666666665,467.4166666666666,27.48333333333333,76.89999999999999,89.25,9.2,72.46666666666665,0.0
66,579.1166666666666,215.43333333333328,0.0,0.0,0.0,0.0,283.44999999999993,61.03333333333333,9.75,208.73333333333326,406.94999999999993,410.8999999999999,584.5333333333333,155.34999999999997,0.0,0.0,0.0,0.0,185.83333333333326,0.0,0.0,0.0,0.0,0.0
67,0.0,0.0,0.0,0.0,193.43333333333325,0.0,0.0,196.53333333333327,0.0,0.0,194.70000000000002,0.0,44.033333333333324,40.11666666666666,541.1,849.2333333333332,435.9,127.41666666666666,101.55,197.0,89.14999999999999,211.78333333333327,68.66666666666667,0.0
68,97.13333333333333,0.0,0.0,94.96666666666664,0.0,189.6,81.51666666666665,46.816666666666656,40.016666666666666,211.83333333333326,78.38333333333333,65.8,81.43333333333332,0.0,221.18333333333328,196.43333333333325,0.0,41.76666666666666,172.7,214.26666666666665,86.53333333333332,54.9,24.2,0.0
69,0.0,91.61666666666665,0.0,0.0,193.75,1.95,99.28333333333332,643.2833333333333,559.6833333333332,526.5333333333333,75.98333333333332,263.9666666666666,0.0,48.5,0.0,410.9,0.0,0.0,0.0,764.8333333333333,0.0,0.0,0.0,0.0
70,0.0,54.43333333333332,126.0833333333333,0.0,205.13333333333327,0.0,0.0,0.0,342.18333333333334,0.0,510.75000000000006,480.91666666666663,320.46666666666664,0.0,543.35,208.0,740.8833333333332,29.35,309.1499999999999,85.63333333333333,491.0166666666666,86.83333333333333,0.0,0.0
71,0.0,0.0,191.36666666666665,0.0,0.0,0.0,0.0,777.5333333333331,0.0,0.0,0.0,191.01666666666665,464.7833333333332,223.6,196.16666666666663,0.0,0.0,740.7833333333332,280.3,91.58333333333331,0.0,0.0,0.0,0.0
72,218.51666666666662,0.0,0.0,0.0,0.0,0.0,110.68333333333332,410.1666666666666,596.8666666666666,215.76666666666665,0.0,155.3333333333333,246.9666666666666,14.583333333333332,0.0,616.8000000000001,103.95,202.2,0.0,48.050000000000004,214.56666666666666,512.85,42.283333333333324,51.5
73,0.0,0.0,0.0,0.0,0.0,0.0,0.0,208.81666666666666,0.0,753.5500000000001,408.3666666666667,136.41666666666663,642.35,390.4,146.46666666666667,2.3666666666666667,642.55,566.9166666666666,269.9999999999999,99.93333333333332,216.18333333333328,13.700000000000001,76.06666666666665,0.0
74,73.53333333333333,0.0,0.0,0.0,79.0,0.0,288.23333333333335,206.6,0.0,0.0,80.83333333333333,222.05,236.09999999999997,0.0,0.0,243.8333333333333,687.0333333333332,1000.7499999999998,552.0333333333332,78.25,212.58333333333326,0.0,0.0,0.0
75,0.0,0.0,64.21666666666665,82.65,0.0,84.0,197.21666666666664,16.833333333333332,79.45,544.4333333333332,1348.4333333333336,596.4666666666666,328.2166666666666,213.9833333333333,0.0,230.16666666666666,0.0,0.0,0.0,225.23333333333332,83.58333333333333,81.21666666666664,0.0,0.0
76,304.0833333333333,0.0,0.0,109.93333333333332,0.0,0.0,49.21666666666667,37.400000000000006,281.8,294.43333333333334,330.1166666666666,550.6499999999999,1044.2666666666667,330.6333333333333,119.1833333333333,95.9,961.3166666666667,242.59999999999994,70.4,277.0333333333333,294.91666666666663,0.0,0.0,0.0
77,0.0,0.0,0.0,0.0,0.0,0.0,210.13333333333327,891.8,67.0,363.5833333333333,260.6166666666667,116.26666666666664,769.4666666666666,200.28333333333327,129.98333333333332,125.18333333333331,732.1166666666666,122.9333333333333,0.0,128.89999999999998,0.0,105.08333333333331,514.2,193.55
78,0.0,0.0,0.0,0.0,0.0,0.0,0.0,285.95,468.2666666666666,860.1666666666665,217.41666666666669,101.71666666666664,229.6833333333333,164.23333333333335,555.9833333333331,0.0,93.21666666666664,1355.6833333333334,371.83333333333337,207.5,7.05,314.4833333333333,580.6166666666667,112.60000000000001
79,95.26666666666664,0.0,0.0,96.06666666666663,1.7666666666666664,0.0,301.66666666666663,0.0,304.1833333333332,0.0,76.51666666666665,86.38333333333333,3.583333333333333,414.84999999999997,381.31666666666655,0.0,200.7,185.7333333333333,40.08333333333332,0.0,0.0,0.0,0.0,0.0
80,0.0,195.55,0.0,0.0,0.0,0.0,0.0,215.54999999999998,286.71666666666664,314.5166666666666,616.65,0.0,203.8,14.116666666666667,0.0,0.0,0.0,0.0,0.0,201.16666666666666,0.0,0.0,0.0,0.0
81,0.0,0.0,0.0,0.0,173.96666666666667,26.349999999999998,0.0,201.63333333333327,0.0,0.0,0.0,146.81666666666666,168.71666666666664,95.98333333333332,228.4833333333333,311.55,0.0,0.0,601.6166666666666,445.89999999999986,81.60000000000001,28.35,132.70000000000002,0.0
82,0.0,119.2333333333333,0.0,0.0,0.0,193.3333333333333,0.0,95.31666666666663,0.0,92.48333333333332,328.4666666666666,9.216666666666667,121.14999999999999,103.9,210.58333333333326,207.96666666666667,0.0,213.8833333333333,0.0,449.7,234.64999999999998,125.5333333333333,0.3333333333333333,103.21666666666664
83,0.0,0.0,96.94999999999999,0.0,0.0,0.0,324.1833333333333,0.0,662.1999999999999,1039.0166666666667,285.0666666666666,684.3,31.099999999999998,53.23333333333332,504.0833333333332,342.76666666666665,61.499999999999986,98.18333333333334,55.45,198.06666666666663,31.35,42.7,0.0,0.0
84,0.0,0.0,0.0,0.0,0.0,0.0,0.0,259.56666666666666,34.883333333333326,695.3,133.75,312.96666666666664,8.666666666666666,52.41666666666666,358.04999999999995,0.0,367.3166666666666,222.39999999999998,0.0,0.0,161.20000000000002,0.0,204.93333333333328,0.0
85,0.0,0.0,0.0,0.0,0.0,200.38333333333327,0.0,208.75,0.0,0.0,0.0,0.0,0.0,26.216666666666658,327.46666666666664,159.71666666666664,117.68333333333331,1.8333333333333333,312.59999999999985,0.0,94.71666666666664,0.0,0.0,94.98333333333332
86,0.0,0.0,0.0,0.0,0.0,210.41666666666663,0.0,0.0,1258.3833333333332,215.75,321.9333333333333,257.45,351.06666666666666,226.51666666666665,0.0,272.9,209.54999999999998,195.01666666666665,0.0,0.0,0.0,0.0,0.0,0.0
87,0.0,0.0,0.0,0.0,0.0,0.0,211.65,249.2666666666666,29.9,303.2666666666667,383.2666666666666,636.1333333333332,91.11666666666665,96.51666666666664,0.0,0.0,201.9,193.7333333333333,0.0,0.0,0.0,0.0,0.0,0.0
88,0.0,0.0,0.0,0.0,212.23333333333326,0.0,0.0,99.26666666666664,504.68333333333317,412.51666666666654,467.5333333333333,309.45,0.0,0.0,115.78333333333329,307.6333333333333,0.45,0.0,0.0,0.0,0.0,0.0,199.18333333333328,0.0
89,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,197.38333333333327,0.0,74.03333333333333,52.73333333333332,0.0,311.7,0.55,0.0,0.0,439.69999999999993,177.54999999999995,100.31666666666663,126.71666666666664,94.85000000000001
90,0.0,97.8,0.0,0.0,97.96666666666663,215.08333333333326,86.93333333333332,22.15,534.3999999999999,473.5333333333332,243.6833333333333,210.41666666666663,0.0,89.41666666666664,111.26666666666664,0.0,165.93333333333328,360.95,206.15,56.58333333333333,198.3333333333333,0.0,0.0,0.0
91,0.0,0.0,0.0,0.0,215.25,0.0,0.0,58.83333333333333,226.14999999999995,86.18333333333332,0.0,0.0,0.0,0.0,124.89999999999999,16.216666666666665,88.01666666666665,100.93333333333332,29.06666666666666,201.68333333333328,119.05,5.683333333333333,0.0,0.0
92,0.0,0.0,0.0,0.0,220.70000000000002,0.0,0.0,223.76666666666665,0.0,0.0,0.0,101.46666666666664,255.14999999999998,0.0,0.0,0.0,0.0,96.06666666666663,203.8,0.0,0.0,86.51666666666665,0.0,0.0
93,0.0,0.0,0.0,204.68333333333328,0.0,0.0,0.0,394.4333333333333,822.55,619.9333333333333,252.04999999999998,255.9833333333333,98.66666666666664,335.16666666666663,509.29999999999984,168.8833333333333,800.9999999999999,484.2333333333333,82.78333333333332,316.46666666666664,256.03333333333336,28.233333333333334,73.75,0.0
94,0.0,0.0,76.7,20.36666666666666,0.0,0.0,0.0,266.0333333333333,484.74999999999983,236.5166666666666,91.9833333333333,302.1833333333333,806.6333333333333,499.2333333333333,121.3833333333333,273.3333333333333,0.0,121.39999999999999,0.0,0.0,0.0,0.0,0.0,0.0
95,0.0,0.0,0.0,0.0,0.0,194.76666666666665,0.0,280.8999999999999,0.0,0.0,62.9,20.53333333333333,0.0,207.23333333333326,0.0,285.3166666666666,219.65,360.53333333333325,55.65,426.89999999999986,114.11666666666665,68.08333333333333,0.0,0.0
96,86.41666666666666,0.0,0.0,0.0,89.5,194.89999999999998,79.3,0.0,608.8833333333332,299.06666666666666,0.0,846.2166666666664,534.1666666666665,98.73333333333332,0.0,197.4,0.0,0.0,0.0,411.26666666666665,89.05,78.81666666666665,0.0,0.0
97,101.28333333333332,10.3,0.0,16.516666666666666,0.0,213.8833333333333,0.0,218.29999999999998,293.8,376.8333333333333,199.48333333333326,0.0,0.0,0.0,0.0,16.18333333333333,145.51666666666665,871.2999999999997,0.0,0.0,0.0,165.4833333333333,38.33333333333332,0.0
98,0.0,0.0,0.0,0.0,0.0,0.0,216.76666666666665,69.25,0.0,86.35,623.15,566.5166666666665,241.7833333333333,86.18333333333332,873.5,87.43333333333332,13.4,312.38333333333327,0.0,674.0333333333333,76.05000000000001,0.0,8.016666666666666,78.86666666666666
99,0.0,0.0,0.0,0.0,0.0,213.16666666666666,119.0833333333333,470.3666666666666,0.0,232.2166666666666,162.39999999999998,96.11666666666665,91.71666666666665,272.4166666666666,0.0,220.38333333333327,624.3499999999999,128.1,0.0,0.0,0.0,37.61666666666666,498.3666666666666,0.0
100,0.0,0.0,0.0,226.01666666666665,0.0,0.0,0.0,211.7,452.5166666666666,233.31666666666658,720.3166666666666,225.56666666666663,6.283333333333332,0.0,258.0166666666666,415.95,591.8,0.0,93.85000000000001,215.29999999999998,537.6999999999999,0.0,0.0,0.0
101,0.0,0.0,0.0,0.0,203.81666666666663,0.0,87.11666666666665,412.98333333333323,218.5,79.33333333333333,54.416666666666664,43.15,124.6833333333333,0.0,0.0,228.25,0.0,0.0,0.16666666666666663,0.0,0.0,0.0,0.0,0.0
102,0.0,0.0,204.66666666666666,0.0,0.0,0.0,0.0,207.11666666666665,0.0,0.0,0.0,768.35,0.1,0.0,63.83333333333333,511.18333333333334,208.8166666666666,0.0,0.0,199.61666666666665,78.75,31.333333333333332,0.0,0.0
103,0.0,0.0,0.0,0.0,216.04999999999998,0.0,0.0,0.0,539.9833333333331,275.25,526.65,190.56666666666666,185.81666666666666,411.3666666666667,92.28333333333333,310.55,0.1,0.0,0.0,223.68333333333325,0.0,94.31666666666663,289.28333333333336,0.0
