,0,0
0,5863.616666666666,3760.999755859375
1,5273.083333333332,5669.26611328125
2,5118.283333333333,6339.0322265625
3,7973.116666666666,5892.53173828125
4,8321.466666666665,10163.0625
5,10634.699999999997,9618.572265625
6,11497.383333333331,8194.357421875
7,7637.716666666665,5202.39892578125
8,6158.616666666667,3297.538818359375
9,3489.733333333333,5330.34521484375
10,6015.366666666665,7931.58740234375
11,5902.399999999999,8174.82373046875
12,9321.183333333332,9511.806640625
13,9522.866666666665,7417.83740234375
14,8248.55,6855.5283203125
15,9209.15,8805.4091796875
16,10064.983333333332,8625.5673828125
17,10602.699999999999,9306.5576171875
18,10646.3,8752.6533203125
19,9587.699999999997,9369.32421875
20,11623.55,6332.08642578125
21,5292.166666666666,6058.1328125
22,5878.849999999999,10468.4931640625
23,5824.366666666667,11988.4326171875
24,7098.75,8524.6748046875
25,7008.766666666665,7171.48388671875
26,6639.0,5714.41455078125
27,8264.55,5389.10205078125
28,8084.799999999998,5237.51611328125
29,9596.616666666667,6731.154296875
30,8649.283333333333,7204.26123046875
31,9819.749999999998,6517.63427734375
32,9808.266666666666,6756.28369140625
33,10178.55,6651.80126953125
34,9208.366666666665,4622.9033203125
35,5435.083333333333,10337.234375
36,5925.983333333332,9649.2763671875
37,4517.299999999999,9566.07421875
38,5240.266666666666,5698.52392578125
39,3603.7999999999997,3172.55126953125
40,4117.15,3334.389404296875
41,3288.3833333333323,5525.212890625
42,4943.049999999999,5198.01611328125
43,3537.5499999999993,6398.11767578125
44,6436.449999999999,5840.14599609375
45,4885.616666666666,4445.58935546875
46,5735.883333333333,5557.76806640625
47,9185.099999999999,7221.1875
48,8302.133333333333,5951.60302734375
49,6612.883333333333,5248.853515625
50,3492.9999999999995,8903.669921875
51,6058.766666666666,7214.33056640625
52,2326.6166666666663,1803.4012451171875
53,4302.616666666667,3721.2578125
54,3686.383333333333,6290.87158203125
55,7714.266666666666,3157.12744140625
56,6039.733333333333,1033.352783203125
57,2327.333333333333,3637.70849609375
58,5284.449999999999,2271.94677734375
59,2275.116666666666,5576.93798828125
60,6756.699999999999,8860.1279296875
61,6116.066666666666,4580.53173828125
62,4285.349999999999,7134.17529296875
63,4886.083333333332,3409.369140625
64,3491.0333333333333,3079.08984375
65,1484.7999999999997,4161.1611328125
66,3876.016666666666,7579.15966796875
67,11184.633333333333,8437.2109375
68,7159.083333333333,8300.125
69,9884.983333333334,11120.4912109375
70,15675.966666666667,16523.80859375
71,18576.033333333333,14552.0927734375
72,15423.366666666667,5436.66162109375
73,5227.95,2982.45458984375
